Date,Time,Run,Framework,Workload,Dataset,CPU Usage (%),CPU IO wait (%),CPU Idle (%),Memory Used (MB),Memory Used (%),Memory Cached (MB),IO Read/Write (tps),Execution Time (s)
2024-06-22,11:49:03,2.0,GridGraph,PageRank20,graph500-scale24-ef16_adj,98.0004,0.0068,1.9932,4619.07,25.74,11118.0,8316.16,25.11
2024-06-22,11:49:28,3.0,GridGraph,PageRank20,graph500-scale24-ef16_adj,97.9696,0.0032,2.0284,4616.51,25.7256,11119.4,5548.8,25.06
2024-06-22,11:49:29,1.0,GridGraph,BFS0,graph500-scale24-ef16_adj,14.57,0.33,85.1,4146.03,23.1,11184.3,8.0,0.3
2024-06-22,11:49:30,2.0,GridGraph,BFS0,graph500-scale24-ef16_adj,13.67,0.0,86.33,4146.03,23.1,11184.3,8.0,0.26
2024-06-22,11:49:32,3.0,GridGraph,BFS0,graph500-scale24-ef16_adj,14.35,0.42,85.23,4146.03,23.1,11184.3,160.0,0.26
2024-06-22,11:49:35,1.0,GridGraph,BFS100,graph500-scale24-ef16_adj,94.86,0.0,5.13667,4621.19,25.75,11184.3,23082.7,3.66
2024-06-22,11:49:39,2.0,GridGraph,BFS100,graph500-scale24-ef16_adj,94.82,0.0,5.17667,4621.19,25.75,11184.3,50.6667,3.65
2024-06-22,11:49:43,3.0,GridGraph,BFS100,graph500-scale24-ef16_adj,94.7567,0.0566667,5.18667,4621.19,25.75,11184.3,0.0,3.68
2024-06-22,11:49:47,1.0,GridGraph,WCC,graph500-scale24-ef16_adj,94.37,0.0,5.6275,4605.19,25.66,11177.2,34672.0,4.53
2024-06-22,11:49:52,2.0,GridGraph,WCC,graph500-scale24-ef16_adj,94.5925,0.0625,5.35,4605.19,25.66,11054.6,0.0,4.46
2024-06-22,11:49:56,3.0,GridGraph,WCC,graph500-scale24-ef16_adj,95.895,0.0825,4.0225,4621.2,25.75,11054.6,24.0,4.34
2024-06-22,11:50:04,1.0,GridGraph,MIS,graph500-scale24-ef16_adj,95.8243,0.0242857,4.15143,4612.06,25.6986,11063.1,9906.29,7.55
2024-06-22,11:50:11,2.0,GridGraph,MIS,graph500-scale24-ef16_adj,95.8714,0.0,4.12857,4612.06,25.6986,11063.1,19.4286,7.57
2024-06-22,11:50:19,3.0,GridGraph,MIS,graph500-scale24-ef16_adj,95.93,0.0,4.06857,4612.06,25.6986,11063.1,9930.29,7.54
2024-06-22,11:50:41,1.0,GridGraph,Radii,graph500-scale24-ef16_adj,97.4905,0.00772727,2.49955,4621.28,25.75,10421.6,3953.82,22.45
2024-06-22,11:51:04,2.0,GridGraph,Radii,graph500-scale24-ef16_adj,97.5123,0.0986364,2.38909,4615.38,25.7173,10421.6,17878.2,22.23
2024-06-22,11:51:24,3.0,GridGraph,Radii,graph500-scale24-ef16_adj,97.9121,0.0,2.08789,4617.83,25.7311,10421.7,16.8421,19.94
2024-06-22,11:51:25,1.0,Ligra,Preprocess,soc-google-plus,2.59,11.85,85.56,4230.28,23.57,10440.7,194664.0,1.45
2024-06-22,11:51:27,2.0,Ligra,Preprocess,soc-google-plus,2.17,0.67,97.16,4146.03,23.1,10451.5,26072.0,0.39
2024-06-22,11:51:28,3.0,Ligra,Preprocess,soc-google-plus,2.75,0.0,97.25,4146.03,23.1,10451.5,22072.0,0.29
2024-06-22,11:51:29,1.0,Ligra,PageRank10,soc-google-plus,2.08,0.17,97.75,4146.03,23.1,10451.5,8.0,0.2
2024-06-22,11:51:30,2.0,Ligra,PageRank10,soc-google-plus,2.0,0.0,98.0,4146.03,23.1,10451.5,8.0,0.18
2024-06-22,11:51:32,3.0,Ligra,PageRank10,soc-google-plus,1.92,0.0,98.08,4146.03,23.1,10451.5,8.0,0.18
2024-06-22,11:51:33,1.0,Ligra,PageRank20,soc-google-plus,2.34,0.0,97.66,4146.03,23.1,10451.5,8.0,0.24
2024-06-22,11:51:34,2.0,Ligra,PageRank20,soc-google-plus,2.58,0.0,97.42,4146.03,23.1,10451.5,8.0,0.25
2024-06-22,11:51:36,3.0,Ligra,PageRank20,soc-google-plus,2.33,0.0,97.66,4146.03,23.1,10451.5,8.0,0.25
2024-06-22,11:51:37,1.0,Ligra,BFS0,soc-google-plus,1.09,0.0,98.91,4146.03,23.1,10451.5,8.0,0.12
2024-06-22,11:51:38,2.0,Ligra,BFS0,soc-google-plus,1.16,0.0,98.83,4146.03,23.1,10451.5,8.0,0.11
2024-06-22,11:51:39,3.0,Ligra,BFS0,soc-google-plus,1.01,0.0,99.0,4146.03,23.1,10451.6,8.0,0.11
2024-06-22,11:51:40,1.0,Ligra,BFS100,soc-google-plus,1.25,0.0,98.75,4146.03,23.1,10451.6,8.0,0.12
2024-06-22,11:51:41,2.0,Ligra,BFS100,soc-google-plus,1.17,0.08,98.75,4146.03,23.1,10451.6,16.0,0.12
2024-06-22,11:51:43,3.0,Ligra,BFS100,soc-google-plus,1.09,0.0,98.91,4146.03,23.1,10451.6,8.0,0.11
2024-06-22,11:51:44,1.0,Ligra,BC0,soc-google-plus,1.67,0.67,97.67,4146.03,23.1,10451.6,176.0,0.15
2024-06-22,11:51:45,2.0,Ligra,BC0,soc-google-plus,1.17,0.0,98.83,4146.03,23.1,10451.6,8.0,0.12
2024-06-22,11:51:46,3.0,Ligra,BC0,soc-google-plus,1.09,0.08,98.83,4146.03,23.1,10451.6,8.0,0.12
2024-06-22,11:51:47,1.0,Ligra,BC100,soc-google-plus,1.09,0.0,98.92,4146.03,23.1,10451.6,8.0,0.11
2024-06-22,11:51:49,2.0,Ligra,BC100,soc-google-plus,1.17,0.0,98.83,4146.03,23.1,10451.6,40.0,0.12
2024-06-22,11:51:50,3.0,Ligra,BC100,soc-google-plus,1.33,0.42,98.25,4146.03,23.1,10451.6,144.0,0.12
2024-06-22,11:51:51,1.0,Ligra,Components,soc-google-plus,1.67,0.08,98.25,4146.03,23.1,10451.6,8.0,0.16
2024-06-22,11:51:52,2.0,Ligra,Components,soc-google-plus,1.66,0.0,98.33,4146.03,23.1,10451.6,8.0,0.15
2024-06-22,11:51:53,3.0,Ligra,Components,soc-google-plus,1.67,0.0,98.33,4146.03,23.1,10451.6,8.0,0.15
2024-06-22,11:51:55,1.0,Ligra,MIS,soc-google-plus,1.25,0.33,98.42,4146.03,23.1,10451.6,192.0,0.14
2024-06-22,11:51:56,2.0,Ligra,MIS,soc-google-plus,1.5,0.0,98.5,4146.03,23.1,10451.6,8.0,0.13
2024-06-22,11:51:57,3.0,Ligra,MIS,soc-google-plus,1.51,0.0,98.5,4146.03,23.1,10451.6,8.0,0.13
2024-06-22,11:51:58,1.0,Ligra,Radii,soc-google-plus,3.01,0.08,96.91,4146.03,23.1,10451.7,8.0,0.33
2024-06-22,11:52:00,2.0,Ligra,Radii,soc-google-plus,3.33,0.0,96.67,4146.03,23.1,10451.7,8.0,0.35
2024-06-22,11:52:01,3.0,Ligra,Radii,soc-google-plus,2.92,0.0,97.07,4146.03,23.1,10451.7,8.0,0.33
2024-06-22,11:52:02,1.0,Ligra,Triangle,soc-google-plus,2.91,0.08,97.01,4146.03,23.1,10451.7,8.0,0.25
2024-06-22,11:52:04,2.0,Ligra,Triangle,soc-google-plus,2.17,0.0,97.83,4146.03,23.1,10451.7,8.0,0.25
2024-06-22,11:52:05,3.0,Ligra,Triangle,soc-google-plus,2.58,0.0,97.42,4146.03,23.1,10451.7,8.0,0.24
2024-06-22,11:52:07,1.0,Ligra,Preprocess,WikiTalk,5.165,3.54,91.3,4427.31,24.67,10345.6,49160.0,2.04
2024-06-22,11:52:08,2.0,Ligra,Preprocess,WikiTalk,8.35,0.17,91.49,4427.31,24.67,10371.2,5120.0,1.32
2024-06-22,11:52:10,3.0,Ligra,Preprocess,WikiTalk,8.18,0.25,91.57,4427.31,24.67,10371.2,5120.0,1.33
2024-06-22,11:52:12,1.0,Ligra,PageRank10,WikiTalk,6.18,0.33,93.48,4146.03,23.1,10371.2,8.0,0.72
2024-06-22,11:52:13,2.0,Ligra,PageRank10,WikiTalk,6.33,0.0,93.66,4146.03,23.1,10371.2,8.0,0.72
2024-06-22,11:52:15,3.0,Ligra,PageRank10,WikiTalk,6.42,0.0,93.58,4146.03,23.1,10371.2,8.0,0.72
2024-06-22,11:52:16,1.0,Ligra,PageRank20,WikiTalk,8.73,0.0,91.27,4461.27,24.86,10371.2,0.0,1.01
2024-06-22,11:52:17,2.0,Ligra,PageRank20,WikiTalk,8.35,0.0,91.65,4461.27,24.86,10371.2,8.0,1.01
2024-06-22,11:52:18,3.0,Ligra,PageRank20,WikiTalk,8.51,0.0,91.49,4461.27,24.86,10371.2,0.0,1.0
2024-06-22,11:52:20,1.0,Ligra,BFS0,WikiTalk,4.34,0.0,95.67,4146.03,23.1,10371.2,8.0,0.43
2024-06-22,11:52:21,2.0,Ligra,BFS0,WikiTalk,4.0,0.33,95.67,4146.03,23.1,10371.2,152.0,0.43
2024-06-22,11:52:23,3.0,Ligra,BFS0,WikiTalk,4.08,0.0,95.92,4146.03,23.1,10371.2,8.0,0.43
2024-06-22,11:52:24,1.0,Ligra,BFS100,WikiTalk,4.34,0.0,95.66,4146.03,23.1,10176.4,8.0,0.49
2024-06-22,11:52:26,2.0,Ligra,BFS100,WikiTalk,4.58,0.0,95.42,4146.03,23.1,10176.4,168.0,0.49
2024-06-22,11:52:27,3.0,Ligra,BFS100,WikiTalk,4.57,0.0,95.43,4146.03,23.1,10176.4,8.0,0.49
2024-06-22,11:52:29,1.0,Ligra,BC0,WikiTalk,4.08,0.0,95.92,4146.03,23.1,10176.4,7.92,0.45
2024-06-22,11:52:30,2.0,Ligra,BC0,WikiTalk,4.08,0.0,95.92,4146.03,23.1,10176.4,8.0,0.45
2024-06-22,11:52:32,3.0,Ligra,BC0,WikiTalk,3.83,0.17,96.0,4146.03,23.1,10176.4,24.0,0.45
2024-06-22,11:52:34,1.0,Ligra,BC100,WikiTalk,5.5,0.0,94.5,4146.03,23.1,10176.4,8.0,0.61
2024-06-22,11:52:35,2.0,Ligra,BC100,WikiTalk,5.43,0.0,94.57,4146.03,23.1,10176.4,8.0,0.61
2024-06-22,11:52:37,3.0,Ligra,BC100,WikiTalk,5.33,0.33,94.33,4146.03,23.1,10176.4,190.1,0.62
2024-06-22,11:52:38,1.0,Ligra,Components,WikiTalk,4.49,0.0,95.5,4146.03,23.1,10176.4,8.0,0.5
2024-06-22,11:52:40,2.0,Ligra,Components,WikiTalk,4.35,0.0,95.66,4146.03,23.1,10176.4,8.0,0.5
2024-06-22,11:52:42,3.0,Ligra,Components,WikiTalk,4.33,0.0,95.67,4146.03,23.1,10176.4,8.0,0.5
2024-06-22,11:52:43,1.0,Ligra,MIS,WikiTalk,4.67,0.0,95.33,4146.03,23.1,10176.4,16.0,0.52
2024-06-22,11:52:45,2.0,Ligra,MIS,WikiTalk,4.42,0.0,95.58,4146.03,23.1,10176.4,8.0,0.51
2024-06-22,11:52:46,3.0,Ligra,MIS,WikiTalk,4.42,0.0,95.58,4146.03,23.1,10176.4,8.0,0.51
2024-06-22,11:52:48,1.0,Ligra,Radii,WikiTalk,3.77,0.0,96.23,4146.03,23.1,10176.5,8.0,0.43
2024-06-22,11:52:49,2.0,Ligra,Radii,WikiTalk,3.91,0.0,96.09,4146.03,23.1,10176.5,8.0,0.43
2024-06-22,11:52:51,3.0,Ligra,Radii,WikiTalk,4.15,0.0,95.85,4146.03,23.1,10176.5,32.0,0.43
2024-06-22,11:52:52,1.0,Ligra,Triangle,WikiTalk,5.98,0.33,93.69,4146.03,23.1,10176.5,192.0,0.66
2024-06-22,11:52:54,2.0,Ligra,Triangle,WikiTalk,5.92,0.0,94.08,4146.03,23.1,10176.5,8.0,0.66
2024-06-22,11:52:56,3.0,Ligra,Triangle,WikiTalk,5.92,0.0,94.07,4146.03,23.1,10176.5,8.0,0.66
2024-06-22,11:53:39,1.0,Ligra,Preprocess,socfb-konect,5.13767,5.3186,89.544,8205.68,45.7188,9968.14,61431.8,43.55
2024-06-22,11:54:17,2.0,Ligra,Preprocess,socfb-konect,5.57919,5.06973,89.3514,8575.43,47.7795,9111.55,67515.1,37.49
2024-06-22,11:54:45,3.0,Ligra,Preprocess,socfb-konect,6.73407,4.56593,88.7004,9696.31,54.0263,8769.27,89290.1,27.74
2024-06-22,11:55:06,1.0,Ligra,PageRank10,socfb-konect,8.4081,0.227143,91.3657,9862.55,54.95,8689.55,12.5714,21.46
2024-06-22,11:55:28,2.0,Ligra,PageRank10,socfb-konect,8.40286,0.047619,91.5495,9862.51,54.9495,8510.59,21.3333,21.53
2024-06-22,11:55:49,3.0,Ligra,PageRank10,socfb-konect,8.36476,0.0514286,91.5843,9862.51,54.9495,8510.61,9.52381,21.39
2024-06-22,11:56:22,1.0,Ligra,PageRank20,socfb-konect,8.37818,0.101212,91.52,10204.0,56.8515,8510.68,16.9697,33.19
2024-06-22,11:56:56,2.0,Ligra,PageRank20,socfb-konect,8.3797,0.0506061,91.57,10204.0,56.8515,8510.73,15.5152,33.24
2024-06-22,11:57:29,3.0,Ligra,PageRank20,socfb-konect,8.38212,0.0657576,91.5512,10204.0,56.8515,8510.79,15.5079,33.04
2024-06-22,11:57:39,1.0,Ligra,BFS0,socfb-konect,8.35222,0.0555556,91.5911,8481.64,47.2589,8510.84,15.1111,9.85
2024-06-22,11:57:48,2.0,Ligra,BFS0,socfb-konect,8.35778,0.0366667,91.6089,8481.64,47.2589,8510.85,15.1111,9.79
2024-06-22,11:57:58,3.0,Ligra,BFS0,socfb-konect,8.39333,0.0466667,91.5611,8481.64,47.2589,8510.87,30.2222,9.83
2024-06-22,11:58:08,1.0,Ligra,BFS100,socfb-konect,8.37333,0.0644444,91.5611,8481.64,47.2589,8510.88,16.8889,9.81
2024-06-22,11:58:18,2.0,Ligra,BFS100,socfb-konect,8.40667,0.0555556,91.5356,8481.64,47.2589,8510.88,17.7778,9.81
2024-06-22,11:58:28,3.0,Ligra,BFS100,socfb-konect,8.42444,0.0366667,91.5356,8481.64,47.2589,8510.88,30.2222,9.81
2024-06-22,11:58:38,1.0,Ligra,BC0,socfb-konect,8.423,0.092,91.485,8713.65,48.551,8510.93,13.6,10.19
2024-06-22,11:58:48,2.0,Ligra,BC0,socfb-konect,8.343,0.042,91.615,8713.65,48.551,8510.94,11.2,10.12
2024-06-22,11:58:58,3.0,Ligra,BC0,socfb-konect,8.37,0.034,91.595,8713.65,48.551,8510.95,18.4,10.17
2024-06-22,11:59:08,1.0,Ligra,BC100,socfb-konect,8.461,0.034,91.503,8713.65,48.551,8510.94,8.0,10.16
2024-06-22,11:59:19,2.0,Ligra,BC100,socfb-konect,8.402,0.025,91.572,8713.65,48.551,8511.0,8.8,10.16
2024-06-22,11:59:29,3.0,Ligra,BC100,socfb-konect,8.417,0.033,91.549,8713.65,48.551,8511.0,10.4,10.17
2024-06-22,11:59:40,1.0,Ligra,Components,socfb-konect,8.47727,0.0536364,91.47,9013.53,50.2227,8365.93,20.3636,11.05
2024-06-22,11:59:51,2.0,Ligra,Components,socfb-konect,8.36091,0.0454545,91.5945,9013.53,50.2227,7586.37,10.9091,11.0
2024-06-22,12:00:02,3.0,Ligra,Components,socfb-konect,8.38273,0.0681818,91.5491,9013.53,50.2227,7586.39,13.8182,11.0
2024-06-22,12:00:20,1.0,Ligra,MIS,socfb-konect,8.39235,0.0494118,91.5582,9858.3,54.93,7586.41,13.1765,17.6
2024-06-22,12:00:37,2.0,Ligra,MIS,socfb-konect,8.37412,0.0347059,91.5912,9858.3,54.93,7586.46,8.94118,17.56
2024-06-22,12:00:55,3.0,Ligra,MIS,socfb-konect,8.39647,0.0588235,91.5424,9858.3,54.93,7586.47,15.5153,17.59
2024-06-22,12:01:20,1.0,Ligra,Radii,socfb-konect,8.38042,0.104167,91.515,9931.67,55.3346,7586.54,13.3333,24.79
2024-06-22,12:01:44,2.0,Ligra,Radii,socfb-konect,8.37,0.0454167,91.5842,9931.67,55.3346,7586.58,11.6667,24.71
2024-06-22,12:02:09,3.0,Ligra,Radii,socfb-konect,8.38958,0.0316667,91.5775,9931.67,55.3346,7586.59,8.66667,24.64
2024-06-22,12:02:31,1.0,Ligra,Triangle,socfb-konect,8.81273,4.81227,86.0373,10201.2,56.8405,7537.44,54.9091,22.41
2024-06-22,12:02:53,2.0,Ligra,Triangle,socfb-konect,8.35952,0.0595238,91.5819,10124.5,56.4129,7394.33,6.85714,21.87
2024-06-22,12:03:15,3.0,Ligra,Triangle,socfb-konect,8.36524,0.047619,91.5867,10153.3,56.5738,7394.37,14.0952,21.87
2024-06-23,15:16:59,1.0,GPOP,preprocess,soc-google-plus,3.33,5.32,91.35,9244.18,51.51,6531.18,13520.0,0.69
2024-06-23,15:17:00,2.0,GPOP,preprocess,soc-google-plus,2.5,0.0,97.49,9244.68,51.51,6531.47,13440.0,0.28
2024-06-23,15:17:01,3.0,GPOP,preprocess,soc-google-plus,2.91,0.42,96.67,9244.68,51.51,6531.48,13424.0,0.33
2024-06-23,15:17:03,1.0,GPOP,PageRank10,soc-google-plus,2.83,0.42,96.75,9244.68,51.51,6531.67,24.0,0.09
2024-06-23,15:17:04,2.0,GPOP,PageRank10,soc-google-plus,2.74,0.08,97.18,9244.68,51.51,6531.67,8.0,0.03
2024-06-23,15:17:05,3.0,GPOP,PageRank10,soc-google-plus,2.9,0.0,97.09,9244.68,51.51,6531.68,8.0,0.03
2024-06-23,15:17:06,1.0,GPOP,PageRank20,soc-google-plus,3.09,0.0,96.92,9244.68,51.51,6531.68,24.0,0.03
2024-06-23,15:17:07,2.0,GPOP,PageRank20,soc-google-plus,3.01,0.0,96.99,9244.68,51.51,6531.68,8.0,0.03
2024-06-23,15:17:08,3.0,GPOP,PageRank20,soc-google-plus,3.49,0.0,96.51,9244.68,51.51,6531.68,8.0,0.03
2024-06-23,15:17:09,1.0,GPOP,BFS0,soc-google-plus,2.33,0.08,97.59,9244.68,51.51,6531.69,8.0,0.04
2024-06-23,15:17:10,2.0,GPOP,BFS0,soc-google-plus,2.58,0.0,97.41,9244.68,51.51,6531.7,8.0,0.03
2024-06-23,15:17:11,3.0,GPOP,BFS0,soc-google-plus,2.58,0.08,97.34,9244.68,51.51,6531.7,16.0,0.03
2024-06-23,15:17:12,1.0,GPOP,BFS100,soc-google-plus,1.84,0.0,98.17,9244.68,51.51,6531.7,8.0,0.02
2024-06-23,15:17:13,2.0,GPOP,BFS100,soc-google-plus,1.84,0.0,98.16,9244.68,51.51,6531.7,8.0,0.02
2024-06-23,15:17:15,3.0,GPOP,BFS100,soc-google-plus,2.24,0.0,97.76,9244.68,51.51,6531.7,8.0,0.02
2024-06-23,15:17:16,1.0,GPOP,WCC,soc-google-plus,2.67,0.08,97.25,9244.68,51.51,6531.73,8.0,0.04
2024-06-23,15:17:17,2.0,GPOP,WCC,soc-google-plus,2.01,0.0,97.99,9244.68,51.51,6531.73,24.0,0.03
2024-06-23,15:17:18,3.0,GPOP,WCC,soc-google-plus,2.51,0.0,97.5,9244.68,51.51,6531.73,8.0,0.03
2024-06-23,15:17:19,1.0,GPOP,appr,soc-google-plus,2.08,0.0,97.92,9244.68,51.51,6531.75,8.0,0.04
2024-06-23,15:17:20,2.0,GPOP,appr,soc-google-plus,2.16,0.0,97.84,9244.68,51.51,6531.75,8.0,0.02
2024-06-23,15:17:21,3.0,GPOP,appr,soc-google-plus,1.67,0.0,98.33,9244.68,51.51,6531.76,24.0,0.02
2024-06-23,15:17:22,1.0,GPOP,appr,soc-google-plus,2.08,0.0,97.92,9244.69,51.51,6531.76,16.0,0.02
2024-06-23,15:17:23,2.0,GPOP,appr,soc-google-plus,1.34,0.0,98.66,9244.69,51.51,6531.76,8.0,0.02
2024-06-23,15:17:24,3.0,GPOP,appr,soc-google-plus,2.18,0.0,97.83,9244.69,51.51,6531.76,16.0,0.03
2024-06-23,15:17:25,1.0,,,,0.33,0.25,99.42,9244.69,51.51,6531.76,144.0,0.0
2024-06-23,15:17:26,2.0,,,,0.25,0.0,99.75,9244.69,51.51,6531.77,0.0,0.0
2024-06-23,15:17:27,3.0,,,,0.16,0.0,99.83,9244.69,51.51,6531.76,8.0,0.0
2024-06-23,15:17:29,1.0,GPOP,preprocess,WikiTalk,0.41,0.17,99.42,9244.69,51.51,6531.8,576.0,0.01
2024-06-23,15:17:30,2.0,GPOP,preprocess,WikiTalk,0.33,0.0,99.67,9244.69,51.51,6531.79,24.0,0.0
2024-06-23,15:17:31,3.0,GPOP,preprocess,WikiTalk,0.33,0.0,99.67,9244.69,51.51,6531.79,16.0,0.0
2024-06-23,15:17:32,1.0,GPOP,PageRank10,WikiTalk,0.59,0.0,99.42,9244.69,51.51,6531.8,8.0,0.0
2024-06-23,15:17:33,2.0,GPOP,PageRank10,WikiTalk,0.33,0.0,99.67,9244.69,51.51,6531.8,16.0,0.0
2024-06-23,15:17:34,3.0,GPOP,PageRank10,WikiTalk,0.42,0.0,99.58,9244.69,51.51,6531.79,368.0,0.0
2024-06-23,15:17:35,1.0,GPOP,PageRank20,WikiTalk,0.5,0.0,99.5,9244.69,51.51,6531.8,16.0,0.0
2024-06-23,15:17:36,2.0,GPOP,PageRank20,WikiTalk,0.58,0.0,99.42,9244.69,51.51,6531.79,8.0,0.0
2024-06-23,15:17:37,3.0,GPOP,PageRank20,WikiTalk,0.5,0.0,99.5,9244.69,51.51,6531.8,8.0,0.0
2024-06-23,15:17:38,1.0,GPOP,BFS0,WikiTalk,0.16,0.0,99.83,9244.69,51.51,6531.8,16.0,0.0
2024-06-23,15:17:39,2.0,GPOP,BFS0,WikiTalk,0.08,0.0,99.92,9244.69,51.51,6531.8,8.0,0.0
2024-06-23,15:17:40,3.0,GPOP,BFS0,WikiTalk,0.5,0.0,99.5,9244.69,51.51,6531.81,16.0,0.0
2.01,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,
0.08,,,,,,,,,,,,,
2024-06-23,15:17:46,1.0,GPOP,WCC,WikiTalk,0.58,0.08,99.33,9244.69,51.51,6537.57,32.0,0.01
2024-06-23,15:17:47,2.0,GPOP,WCC,WikiTalk,0.5,0.17,99.33,9244.69,51.51,6537.57,293.07,0.0
2024-06-23,15:17:48,3.0,GPOP,WCC,WikiTalk,0.75,0.0,99.25,9244.69,51.51,6537.57,8.0,0.0
2024-06-23,15:17:49,1.0,GPOP,appr,WikiTalk,0.25,0.0,99.75,9244.69,51.51,6537.59,24.0,0.0
2024-06-23,15:17:50,2.0,GPOP,appr,WikiTalk,0.34,0.0,99.67,9244.69,51.51,6537.58,8.0,0.0
2024-06-23,15:17:51,3.0,GPOP,appr,WikiTalk,0.34,0.0,99.66,9244.69,51.51,6537.59,8.0,0.0
2024-06-23,15:17:52,1.0,GPOP,appr,WikiTalk,0.25,0.0,99.75,9244.69,51.51,6537.59,8.0,0.0
2024-06-23,15:17:53,2.0,GPOP,appr,WikiTalk,0.25,0.0,99.75,9244.69,51.51,6537.59,8.0,0.0
2024-06-23,15:17:54,3.0,GPOP,appr,WikiTalk,0.75,0.0,99.25,9244.69,51.51,6537.59,24.0,0.0
2024-06-23,15:17:55,1.0,,,,0.25,0.0,99.75,9244.69,51.51,6537.59,0.0,0.0
2024-06-23,15:17:56,2.0,,,,0.58,0.0,99.42,9244.69,51.51,6537.59,0.0,0.0
2024-06-23,15:17:57,3.0,,,,0.17,0.25,99.58,9244.69,51.51,6537.59,104.0,0.0
2024-06-23,15:18:21,1.0,GPOP,preprocess,socfb-konect,6.61696,2.68087,90.7017,10479.7,58.3887,6580.2,47593.7,23.51
2024-06-23,15:18:43,2.0,GPOP,preprocess,socfb-konect,6.77091,1.92591,91.3023,10519.7,58.6118,7795.12,47689.5,22.57
2024-06-23,15:19:04,3.0,GPOP,preprocess,socfb-konect,6.9785,1.593,91.4285,10519.1,58.6085,7325.05,50500.4,20.72
2024-06-23,15:19:07,1.0,GPOP,PageRank10,socfb-konect,70.385,0.0,29.615,12407.7,69.13,6395.94,84.0,2.76
2024-06-23,15:19:10,2.0,GPOP,PageRank10,socfb-konect,70.515,0.0,29.485,12422.2,69.21,6144.3,0.0,2.73
2024-06-23,15:19:12,3.0,GPOP,PageRank10,socfb-konect,70.705,0.04,29.255,12435.1,69.285,6144.3,132.0,2.73
2024-06-23,15:19:16,1.0,GPOP,PageRank20,socfb-konect,84.295,0.0,15.705,12485.2,69.565,6144.31,18.0,4.08
2024-06-23,15:19:21,2.0,GPOP,PageRank20,socfb-konect,84.5225,0.0,15.475,12488.9,69.585,6144.32,2.0,4.09
2024-06-23,15:19:25,3.0,GPOP,PageRank20,socfb-konect,84.295,0.0,15.7075,12474.3,69.505,6144.32,24.0,4.09
2024-06-23,15:19:26,1.0,GPOP,BFS0,socfb-konect,58.85,0.17,40.99,12308.2,68.58,6144.34,0.0,1.27
2024-06-23,15:19:27,2.0,GPOP,BFS0,socfb-konect,61.36,0.0,38.63,12535.3,69.84,6144.34,0.0,1.25
2024-06-23,15:19:28,3.0,GPOP,BFS0,socfb-konect,60.74,0.0,39.27,12327.8,68.69,6144.35,0.0,1.26
2024-06-23,15:19:30,1.0,GPOP,BFS100,socfb-konect,60.97,0.0,39.03,12541.6,69.88,6144.35,0.0,1.25
2024-06-23,15:19:31,2.0,GPOP,BFS100,socfb-konect,60.31,0.0,39.7,12537.0,69.85,6144.34,0.0,1.25
2024-06-23,15:19:32,3.0,GPOP,BFS100,socfb-konect,60.94,0.0,39.07,12538.0,69.86,6144.35,0.0,1.24
2024-06-23,15:19:34,1.0,GPOP,WCC,socfb-konect,58.47,0.17,41.37,12311.6,68.6,6144.38,0.0,1.78
2024-06-23,15:19:36,2.0,GPOP,WCC,socfb-konect,60.88,0.0,39.12,12540.4,69.87,5746.55,0.0,1.75
2024-06-23,15:19:38,3.0,GPOP,WCC,socfb-konect,60.95,0.0,39.05,12536.0,69.85,5746.55,0.0,1.74
2024-06-23,15:19:39,1.0,GPOP,appr,socfb-konect,54.5,0.33,45.16,12300.5,68.53,5746.58,16.0,1.39
2024-06-23,15:19:40,2.0,GPOP,appr,socfb-konect,59.79,0.0,40.22,12537.8,69.86,5746.58,0.0,1.3
2024-06-23,15:19:42,3.0,GPOP,appr,socfb-konect,60.23,0.0,39.77,12524.3,69.78,5746.58,40.0,1.31
2024-06-23,15:19:43,1.0,GPOP,appr,socfb-konect,60.5,0.0,39.5,12535.7,69.85,5746.58,0.0,1.31
2024-06-23,15:19:44,2.0,GPOP,appr,socfb-konect,61.1,0.0,38.9,12540.8,69.87,5746.58,0.0,1.32
2024-06-23,15:19:46,3.0,GPOP,appr,socfb-konect,60.9,0.0,39.11,12538.8,69.86,5746.59,0.0,1.31
2024-06-23,15:19:47,1.0,,,,0.33,0.33,99.33,9244.62,51.51,5746.61,0.0,0.0
2024-06-23,15:19:48,2.0,,,,0.33,0.0,99.67,9244.62,51.51,5746.61,0.0,0.0
2024-06-23,15:19:49,3.0,,,,0.33,0.0,99.67,9244.62,51.51,5746.61,8.0,0.0
2024-06-23,15:20:27,1.0,GPOP,preprocess,tech-p2p,7.38763,1.22658,91.3855,11447.8,63.7829,6453.41,31114.1,38.17
2024-06-23,15:21:04,2.0,GPOP,preprocess,tech-p2p,7.52333,0.973611,91.5025,11404.5,63.5417,5903.64,29428.0,36.73
2024-06-23,15:21:41,3.0,GPOP,preprocess,tech-p2p,7.54972,1.04194,91.4086,11404.5,63.5417,8187.22,29889.6,36.65
2024-06-23,15:21:42,1.0,GPOP,PageRank10,tech-p2p,69.19,0.17,30.64,11041.7,61.52,12172.5,0.0,1.71
2024-06-23,15:21:44,2.0,GPOP,PageRank10,tech-p2p,68.31,0.0,31.69,10955.2,61.04,12172.5,168.0,1.71
